num;parish;parishno;tape_id;birthyear;gender;year;dialect;sg;voi;boundary;token;dur;pal;height;backness;bkn2l;rdness;stop;str;long;lat;rec_age
9039;Saltum;1274;68;1905;male;1971;N;possg;;;ko2;90.7;negpal;mid;back;bk;rd;k;str;9.697356;57.271724;66
9040;Saltum;1274;68;1905;male;1971;N;possg;;;ka1;42.4;negpal;low;front;nbk;negrd;k;negstr;9.697356;57.271724;66
9041;Saltum;1274;68;1905;male;1971;N;possg;;;tøe1;44;negpal;mid;front;nbk;rd;t;negstr;9.697356;57.271724;66
9042;Saltum;1274;68;1905;male;1971;N;possg;;;tå1;56.7;negpal;mid;back;bk;rd;t;negstr;9.697356;57.271724;66
9043;Saltum;1274;68;1905;male;1971;N;possg;;;ko2;41.3;negpal;mid;back;bk;rd;k;str;9.697356;57.271724;66
9044;Saltum;1274;68;1905;male;1971;N;possg;;;ka1;11.3;negpal;low;front;nbk;negrd;k;negstr;9.697356;57.271724;66
9045;Saltum;1274;68;1905;male;1971;N;possg;;;px1;5.3;negpal;mid;central;nbk;negrd;p;negstr;9.697356;57.271724;66
9046;Saltum;1274;68;1905;male;1971;N;possg;;;koe1;46;negpal;low;central;nbk;negrd;k;negstr;9.697356;57.271724;66
9047;Saltum;1274;68;1905;male;1971;N;possg;;;kar1;30.3;negpal;low;central;nbk;negrd;k;negstr;9.697356;57.271724;66
9048;Saltum;1274;68;1905;male;1971;N;possg;;;tx1;11.3;negpal;mid;central;nbk;negrd;t;negstr;9.697356;57.271724;66
9049;Saltum;1274;68;1905;male;1971;N;possg;;;tø1;32.7;negpal;mid;front;nbk;rd;t;negstr;9.697356;57.271724;66
9050;Saltum;1274;68;1905;male;1971;N;possg;;;på1;24.2;negpal;mid;back;bk;rd;p;negstr;9.697356;57.271724;66
9051;Saltum;1274;68;1905;male;1971;N;possg;;;på1;28.4;negpal;mid;back;bk;rd;p;negstr;9.697356;57.271724;66
9052;Saltum;1274;68;1905;male;1971;N;possg;;;tx1;37.1;negpal;mid;central;nbk;negrd;t;negstr;9.697356;57.271724;66
9053;Saltum;1274;68;1905;male;1971;N;possg;;;te1;31.4;negpal;high;front;nbk;negrd;t;negstr;9.697356;57.271724;66
9054;Saltum;1274;68;1905;male;1971;N;possg;;;koe1;50.9;negpal;low;central;nbk;negrd;k;negstr;9.697356;57.271724;66
9055;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;da1;5.1;negpal;low;front;nbk;negrd;d;negstr;8.892763;55.838615;79
9056;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;bå1;10.3;negpal;mid;back;bk;rd;b;negstr;8.892763;55.838615;79
9057;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;de2;4.5;negpal;high;front;nbk;negrd;d;str;8.892763;55.838615;79
9058;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;då2;4.2;negpal;mid;back;bk;rd;d;str;8.892763;55.838615;79
9059;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;dx1;23.3;negpal;mid;central;nbk;negrd;d;negstr;8.892763;55.838615;79
9060;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;gar2;32.4;negpal;low;central;nbk;negrd;g;str;8.892763;55.838615;79
9061;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;di1;5.8;negpal;high;front;nbk;negrd;d;negstr;8.892763;55.838615;79
9062;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;doe1;4.2;negpal;low;central;nbk;negrd;d;negstr;8.892763;55.838615;79
9063;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;de2;9.5;negpal;high;front;nbk;negrd;d;str;8.892763;55.838615;79
9064;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;ga1;2.6;negpal;low;front;nbk;negrd;g;negstr;8.892763;55.838615;79
9065;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;dar2;4.4;negpal;low;central;nbk;negrd;d;str;8.892763;55.838615;79
9066;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;bæ2;2.5;negpal;mid;front;nbk;negrd;b;str;8.892763;55.838615;79
9067;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;bi1;3.9;negpal;high;front;nbk;negrd;b;negstr;8.892763;55.838615;79
9068;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;bx1;2.8;negpal;mid;central;nbk;negrd;b;negstr;8.892763;55.838615;79
9069;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;go2;4.6;negpal;mid;back;bk;rd;g;str;8.892763;55.838615;79
9070;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;;ga1;23.5;negpal;low;front;nbk;negrd;g;negstr;8.892763;55.838615;79
9071;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;bar2;5.2;negpal;low;central;nbk;negrd;b;str;8.892763;55.838615;79
9072;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;ba2;2.2;negpal;low;front;nbk;negrd;b;str;8.892763;55.838615;79
9073;SønderOmme;2317;281;1893;male;1972;Sy;negsg;;y;da1;2.4;negpal;low;front;nbk;negrd;d;negstr;8.892763;55.838615;79
9074;SønderOmme;2317;281;1893;male;1972;Sy;negsg;voi;;gar1;3.9;negpal;low;central;nbk;negrd;g;negstr;8.892763;55.838615;79
9075;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ty2;41.1;negpal;high;front;nbk;rd;t;str;8.892763;55.838615;79
9076;SønderOmme;2317;281;1893;male;1972;Sy;possg;;y;ku1;31;negpal;high;back;bk;rd;k;negstr;8.892763;55.838615;79
9077;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;59.9;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9078;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;36.1;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9079;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tår2;58.1;negpal;low;back;bk;rd;t;str;8.892763;55.838615;79
9080;SønderOmme;2317;281;1893;male;1972;Sy;possg;;y;kår2;43.7;negpal;low;back;bk;rd;k;str;8.892763;55.838615;79
9081;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;kå2;66.9;negpal;mid;back;bk;rd;k;str;8.892763;55.838615;79
9082;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ku1;38.1;negpal;high;back;bk;rd;k;negstr;8.892763;55.838615;79
9083;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;37.1;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9084;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tår1;57.8;negpal;low;back;bk;rd;t;negstr;8.892763;55.838615;79
9085;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;133.6;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9086;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;64.2;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9087;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te2;50.3;negpal;high;front;nbk;negrd;t;str;8.892763;55.838615;79
9088;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;par2;53.3;negpal;low;central;nbk;negrd;p;str;8.892763;55.838615;79
9089;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te2;41;negpal;high;front;nbk;negrd;t;str;8.892763;55.838615;79
9090;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tå2;52.8;negpal;mid;back;bk;rd;t;str;8.892763;55.838615;79
9091;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te2;42.8;negpal;high;front;nbk;negrd;t;str;8.892763;55.838615;79
9092;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tæ1;47.2;negpal;mid;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9093;SønderOmme;2317;281;1893;male;1972;Sy;possg;;y;te1;30;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9094;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ti1;65;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9095;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ke1;43.9;negpal;high;front;nbk;negrd;k;negstr;8.892763;55.838615;79
9096;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;46.5;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9097;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ko1;42.1;negpal;mid;back;bk;rd;k;negstr;8.892763;55.838615;79
9098;SønderOmme;2317;281;1893;male;1972;Sy;possg;;y;te1;39.8;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9099;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ko2;52.1;negpal;mid;back;bk;rd;k;str;8.892763;55.838615;79
9100;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;46.8;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9101;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;30.9;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9102;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;41.1;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9103;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;pe2;19.5;negpal;high;front;nbk;negrd;p;str;8.892763;55.838615;79
9104;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;56.5;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9105;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;kx1;37.8;negpal;mid;central;nbk;negrd;k;negstr;8.892763;55.838615;79
9106;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;toe2;24.2;negpal;low;central;nbk;negrd;t;str;8.892763;55.838615;79
9107;SønderOmme;2317;281;1893;male;1972;Sy;possg;;y;kx1;38.3;negpal;mid;central;nbk;negrd;k;negstr;8.892763;55.838615;79
9108;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;toe2;52.7;negpal;low;central;nbk;negrd;t;str;8.892763;55.838615;79
9109;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tx1;67.3;negpal;mid;central;nbk;negrd;t;negstr;8.892763;55.838615;79
9110;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te2;60.9;negpal;high;front;nbk;negrd;t;str;8.892763;55.838615;79
9111;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;toe2;29.1;negpal;low;central;nbk;negrd;t;str;8.892763;55.838615;79
9112;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;41.4;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9113;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;toe2;58.9;negpal;low;central;nbk;negrd;t;str;8.892763;55.838615;79
9114;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te2;31;negpal;high;front;nbk;negrd;t;str;8.892763;55.838615;79
9115;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;68.1;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9116;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ko1;44.8;negpal;mid;back;bk;rd;k;negstr;8.892763;55.838615;79
9117;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ti1;48.5;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9118;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;tø1;29.9;negpal;mid;front;nbk;rd;t;negstr;8.892763;55.838615;79
9119;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ku1;60.7;negpal;high;back;bk;rd;k;negstr;8.892763;55.838615;79
9120;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;te1;30.6;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9121;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ku1;23.5;negpal;high;back;bk;rd;k;negstr;8.892763;55.838615;79
9122;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;koe2;22.8;negpal;low;central;nbk;negrd;k;str;8.892763;55.838615;79
9123;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ku2;88.5;negpal;high;back;bk;rd;k;str;8.892763;55.838615;79
9124;SønderOmme;2317;281;1893;male;1972;Sy;possg;;;ti1;50.6;negpal;high;front;nbk;negrd;t;negstr;8.892763;55.838615;79
9125;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;da1;22.1;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9126;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;y;da1;10.8;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9127;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;y;gø2;19.3;negpal;mid;front;nbk;rd;g;str;8.782893;55.941835;86
9128;SønderFelding;2497;293;1886;male;1972;MV;negsg;;;gø2;19.8;negpal;mid;front;nbk;rd;g;str;8.782893;55.941835;86
9129;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;ba1;4.3;negpal;low;front;nbk;negrd;b;negstr;8.782893;55.941835;86
9130;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;goe1;4;negpal;low;central;nbk;negrd;g;negstr;8.782893;55.941835;86
9131;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;y;be1;4.5;negpal;high;front;nbk;negrd;b;negstr;8.782893;55.941835;86
9132;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;gja1;3.2;pal;low;front;nbk;negrd;g;negstr;8.782893;55.941835;86
9133;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;da1;18.1;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9134;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;dar2;2.7;negpal;low;central;nbk;negrd;d;str;8.782893;55.941835;86
9135;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;dar1;3.2;negpal;low;central;nbk;negrd;d;negstr;8.782893;55.941835;86
9136;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;da1;49;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9137;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;gjår1;32.6;pal;low;back;bk;rd;g;negstr;8.782893;55.941835;86
9138;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;gja2;1.5;pal;low;front;nbk;negrd;g;str;8.782893;55.941835;86
9139;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;gar1;1.8;negpal;low;central;nbk;negrd;g;negstr;8.782893;55.941835;86
9140;SønderFelding;2497;293;1886;male;1972;MV;negsg;;;doe1;9.5;negpal;low;central;nbk;negrd;d;negstr;8.782893;55.941835;86
9141;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;bå2;4.6;negpal;mid;back;bk;rd;b;str;8.782893;55.941835;86
9142;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;bå1;3.7;negpal;mid;back;bk;rd;b;negstr;8.782893;55.941835;86
9143;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;y;da1;8.7;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9144;SønderFelding;2497;293;1886;male;1972;MV;negsg;;;dæ1;1.6;negpal;mid;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9145;SønderFelding;2497;293;1886;male;1972;MV;negsg;;;gar1;3.2;negpal;low;central;nbk;negrd;g;negstr;8.782893;55.941835;86
9146;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;dx1;5.3;negpal;mid;central;nbk;negrd;d;negstr;8.782893;55.941835;86
9147;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;da1;36;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9148;SønderFelding;2497;293;1886;male;1972;MV;negsg;voi;;bå1;3.5;negpal;mid;back;bk;rd;b;negstr;8.782893;55.941835;86
9149;SønderFelding;2497;293;1886;male;1972;MV;negsg;;y;da1;25.1;negpal;low;front;nbk;negrd;d;negstr;8.782893;55.941835;86
9150;SønderFelding;2497;293;1886;male;1972;MV;negsg;;;bar2;6.1;negpal;low;central;nbk;negrd;b;str;8.782893;55.941835;86
9151;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ko2;60.4;negpal;mid;back;bk;rd;k;str;8.782893;55.941835;86
9152;SønderFelding;2497;293;1886;male;1972;MV;possg;;y;kå1;32.9;negpal;mid;back;bk;rd;k;negstr;8.782893;55.941835;86
9153;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ti1;57;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9154;SønderFelding;2497;293;1886;male;1972;MV;possg;;y;tø2;105.8;negpal;mid;front;nbk;rd;t;str;8.782893;55.941835;86
9155;SønderFelding;2497;293;1886;male;1972;MV;possg;;y;te1;54.4;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9156;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ku1;29.5;negpal;high;back;bk;rd;k;negstr;8.782893;55.941835;86
9157;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ku2;33.6;negpal;high;back;bk;rd;k;str;8.782893;55.941835;86
9158;SønderFelding;2497;293;1886;male;1972;MV;possg;;y;tå2;71.7;negpal;mid;back;bk;rd;t;str;8.782893;55.941835;86
9159;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ku1;23.2;negpal;high;back;bk;rd;k;negstr;8.782893;55.941835;86
9160;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tå2;40.4;negpal;mid;back;bk;rd;t;str;8.782893;55.941835;86
9161;SønderFelding;2497;293;1886;male;1972;MV;possg;;;kja2;81.1;pal;low;front;nbk;negrd;k;str;8.782893;55.941835;86
9162;SønderFelding;2497;293;1886;male;1972;MV;possg;;;par1;45.9;negpal;low;central;nbk;negrd;p;negstr;8.782893;55.941835;86
9163;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;56.8;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9164;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tx1;72.8;negpal;mid;central;nbk;negrd;t;negstr;8.782893;55.941835;86
9165;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar2;72.7;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9166;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tør2;50.2;negpal;low;front;nbk;rd;t;str;8.782893;55.941835;86
9167;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;61.7;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9168;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;73.1;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9169;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;37.2;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9170;SønderFelding;2497;293;1886;male;1972;MV;possg;;;toe2;51.2;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9171;SønderFelding;2497;293;1886;male;1972;MV;possg;;;koe1;66.4;negpal;low;central;nbk;negrd;k;negstr;8.782893;55.941835;86
9172;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te2;43.3;negpal;high;front;nbk;negrd;t;str;8.782893;55.941835;86
9173;SønderFelding;2497;293;1886;male;1972;MV;possg;;;pa1;39.8;negpal;low;front;nbk;negrd;p;negstr;8.782893;55.941835;86
9174;SønderFelding;2497;293;1886;male;1972;MV;possg;;;koe1;56.3;negpal;low;central;nbk;negrd;k;negstr;8.782893;55.941835;86
9175;SønderFelding;2497;293;1886;male;1972;MV;possg;;;kø1;30.1;negpal;mid;front;nbk;rd;k;negstr;8.782893;55.941835;86
9176;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;29.4;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9177;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar2;47.8;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9178;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar2;39.7;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9179;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar2;67.3;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9180;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;43.3;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9181;SønderFelding;2497;293;1886;male;1972;MV;possg;;;kjø1;39.5;pal;mid;front;nbk;rd;k;negstr;8.782893;55.941835;86
9182;SønderFelding;2497;293;1886;male;1972;MV;possg;;;po2;78;negpal;mid;back;bk;rd;p;str;8.782893;55.941835;86
9183;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te2;21.1;negpal;high;front;nbk;negrd;t;str;8.782893;55.941835;86
9184;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;48.5;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9185;SønderFelding;2497;293;1886;male;1972;MV;possg;;;kjo1;43.8;pal;mid;back;bk;rd;k;negstr;8.782893;55.941835;86
9186;SønderFelding;2497;293;1886;male;1972;MV;possg;;;to2;49;negpal;mid;back;bk;rd;t;str;8.782893;55.941835;86
9187;SønderFelding;2497;293;1886;male;1972;MV;possg;;;koe1;62.8;negpal;low;central;nbk;negrd;k;negstr;8.782893;55.941835;86
9188;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ku1;47.6;negpal;high;back;bk;rd;k;negstr;8.782893;55.941835;86
9189;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te2;62.3;negpal;high;front;nbk;negrd;t;str;8.782893;55.941835;86
9190;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ta2;49.4;negpal;low;front;nbk;negrd;t;str;8.782893;55.941835;86
9191;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;27.2;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9192;SønderFelding;2497;293;1886;male;1972;MV;possg;;;to2;65.2;negpal;mid;back;bk;rd;t;str;8.782893;55.941835;86
9193;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tå1;31.9;negpal;mid;back;bk;rd;t;negstr;8.782893;55.941835;86
9194;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tår2;60.2;negpal;low;back;bk;rd;t;str;8.782893;55.941835;86
9195;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar1;49;negpal;low;central;nbk;negrd;t;negstr;8.782893;55.941835;86
9196;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tår2;52.8;negpal;low;back;bk;rd;t;str;8.782893;55.941835;86
9197;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tæ2;85.3;negpal;mid;front;nbk;negrd;t;str;8.782893;55.941835;86
9198;SønderFelding;2497;293;1886;male;1972;MV;possg;;;tar2;57.4;negpal;low;central;nbk;negrd;t;str;8.782893;55.941835;86
9199;SønderFelding;2497;293;1886;male;1972;MV;possg;;;te1;63;negpal;high;front;nbk;negrd;t;negstr;8.782893;55.941835;86
9200;SønderFelding;2497;293;1886;male;1972;MV;possg;;;ti2;74.2;negpal;high;front;nbk;negrd;t;str;8.782893;55.941835;86
9201;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bæ2;6.9;negpal;mid;front;nbk;negrd;b;str;9.61371;55.462405;62
9202;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gar1;19.4;negpal;low;central;nbk;negrd;g;negstr;9.61371;55.462405;62
9203;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo1;4.2;negpal;mid;back;bk;rd;b;negstr;9.61371;55.462405;62
9204;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo1;3.5;negpal;mid;back;bk;rd;b;negstr;9.61371;55.462405;62
9205;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bæ2;10.2;negpal;mid;front;nbk;negrd;b;str;9.61371;55.462405;62
9206;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bæ1;7.9;negpal;mid;front;nbk;negrd;b;negstr;9.61371;55.462405;62
9207;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo1;16.3;negpal;mid;back;bk;rd;b;negstr;9.61371;55.462405;62
9208;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo2;5.5;negpal;mid;back;bk;rd;b;str;9.61371;55.462405;62
9209;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;by1;7.4;negpal;high;front;nbk;rd;b;negstr;9.61371;55.462405;62
9210;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bx1;3.8;negpal;mid;central;nbk;negrd;b;negstr;9.61371;55.462405;62
9211;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bar2;7.3;negpal;low;central;nbk;negrd;b;str;9.61371;55.462405;62
9212;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;då1;20;negpal;mid;back;bk;rd;d;negstr;9.61371;55.462405;62
9213;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bar2;9.7;negpal;low;central;nbk;negrd;b;str;9.61371;55.462405;62
9214;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bår1;7.5;negpal;low;back;bk;rd;b;negstr;9.61371;55.462405;62
9215;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bæ2;6.8;negpal;mid;front;nbk;negrd;b;str;9.61371;55.462405;62
9216;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;y;di1;17.3;negpal;high;front;nbk;negrd;d;negstr;9.61371;55.462405;62
9217;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;går1;26.5;negpal;low;back;bk;rd;g;negstr;9.61371;55.462405;62
9218;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gar1;10.4;negpal;low;central;nbk;negrd;g;negstr;9.61371;55.462405;62
9219;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo2;7.8;negpal;mid;back;bk;rd;b;str;9.61371;55.462405;62
9220;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;da2;12;negpal;low;front;nbk;negrd;d;str;9.61371;55.462405;62
9221;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;y;gar2;11.1;negpal;low;central;nbk;negrd;g;str;9.61371;55.462405;62
9222;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bo1;18.3;negpal;mid;back;bk;rd;b;negstr;9.61371;55.462405;62
9223;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;y;dæ1;15.7;negpal;mid;front;nbk;negrd;d;negstr;9.61371;55.462405;62
9224;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gar1;8;negpal;low;central;nbk;negrd;g;negstr;9.61371;55.462405;62
9225;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;bæ2;10.6;negpal;mid;front;nbk;negrd;b;str;9.61371;55.462405;62
9226;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gi1;15;negpal;high;front;nbk;negrd;g;negstr;9.61371;55.462405;62
9227;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;dæ2;13.3;negpal;mid;front;nbk;negrd;d;str;9.61371;55.462405;62
9228;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gar1;18.8;negpal;low;central;nbk;negrd;g;negstr;9.61371;55.462405;62
9229;SønderStenderup;2391;247;1910;female;1972;Sy;negsg;;;gar1;7.9;negpal;low;central;nbk;negrd;g;negstr;9.61371;55.462405;62
